"video_part","video_url","video_id","video_title","channel_title","comment_id","parent_id","author_display_name","comment_text","like_count","reply_count","published_at","updated_at","is_reply","comment_level","collected_at"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugz2axS3D_Wmbe9SBFZ4AaABAg","","@mohdhairuddinmohdhairuddin8563","Bg sy kata2 konten ini emang btul","0","0","2026-06-14T20:00:42Z","2026-06-14T20:00:42Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugy6RdKQMItes-RsIW54AaABAg","","@tarumanagara9095","sejarah","0","0","2026-06-14T16:43:42Z","2026-06-14T16:43:42Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugw795zwTOjVbermK054AaABAg","","@kucing_garong-8994","IMF....dan staf nya......(Camfedud)...adalah binatang-binatang........
berkeliaran di dunia menawarkan BENCANA....MENJEBAK...
dunia dengan kata-kata MANIS....tapi BUSIK....
waspadalah...
sadarlah...KITA di adu domba.....
LIHAT...sejarah...,.,.,","0","0","2026-06-14T16:08:37Z","2026-06-14T16:08:37Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgyLvpkZW0sdVFFtwP14AaABAg","","@aludra07","Sudah saatnya tinggalkan hegemoni Amerika","0","0","2026-06-14T16:03:14Z","2026-06-14T16:03:14Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwTn1pBYU2O_Gz6XNR4AaABAg","","@ariobima9075","Pemerintah tolong Adain Petrus saya segenap hati rela, untuk bangsa ini","0","0","2026-06-14T15:57:35Z","2026-06-14T15:57:35Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxyL8H3DIMYEK6zB0l4AaABAg","","@hanming100","Kocak","0","0","2026-06-14T15:56:12Z","2026-06-14T15:56:12Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugx3wmz1iXDB-NzZ0CR4AaABAg","","@dhafyridho1415","✌️✌️✌️✌️","0","0","2026-06-14T15:51:42Z","2026-06-14T15:51:42Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzhzhWw2RgynbqHIEN4AaABAg","","@nanafebriana7032","Video pencerahan seperti ini sangat diperlukan untuk menetralisir❤ kondisi Indonesia saat ini agar mjd lebih stabil. Membuka mata, hati  dan membangkitkan rasa nasionalisme semua rakyat Indonesia. Ingat bahwa Presiden kita saat ini sedang ""bersih2"" untuk kedaulatan rakyat dan negara tercinta, bukan Prabowo yang habis ""pesta pora"" di atas penderitaan rakyat. Mari bersatu untuk kedaulatan NKRI  dan RAKYAT/ MERDEKA...MERDEKA...MERDEKA !!! 🇮🇩🇮🇩🇮🇩","0","0","2026-06-14T15:38:11Z","2026-06-14T15:38:11Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzaaDf_ddzi1fzGSPt4AaABAg","","@sahrulrizqii554","Tu yang kemarin demo, suruh liat video ini😅","0","0","2026-06-14T14:12:56Z","2026-06-14T14:12:56Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzIJPrwf01VtO3KbIN4AaABAg","","@slayeryè","Semoga Allah memberkati negara kita","0","0","2026-06-14T13:08:53Z","2026-06-14T13:08:53Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugw8edYJL83aNkqk2ON4AaABAg","","@Rico-xs7cd","Kami mendukung mu pak Prabowo untuk kedaulatan negara pak cuma 1 pak hajar korupsi smaa mafia pak jgn takud pak jgn kasihan pak hajar mereka pak rakyat mendukung","0","0","2026-06-14T10:31:10Z","2026-06-14T10:31:10Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxAosZr6E_VZfHyDsp4AaABAg","","@ItsHrlini","Sehat2 selalu yah pak prabowo maju terus pantang mundur🥹❤️❤️❤️","0","0","2026-06-14T10:20:23Z","2026-06-14T10:20:23Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugw_lYrj1Be4mCcqtyB4AaABAg","","@wingspikerID","Kenapa si kayak gini sepi. Harusnya jadi tambahan referensi. Supaya  kita tidak ""buta"" . Kita kaji semuanya, kita renungkan semuanya, meski tidak suka  dan benci dengan hal apapun yg terjadi di internal kepemerintahan saat ini.  
Tp cmon guys...","0","0","2026-06-14T09:51:30Z","2026-06-14T09:51:30Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwtaocijQ9DZblRfQV4AaABAg","","@priyoutomo2287","Dari 20 mei sampai sekarang sayangnya baru ditonton 300 ribuan kali...mari kita sebarkan secara luas ke masyarakat indonesia.... mahasiswa2 juga perlu melihatnya...sekaligus yg untol story 2","0","0","2026-06-14T09:37:03Z","2026-06-14T09:37:03Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxtewPwFWfDPcJ3P4F4AaABAg","","@SunnyTsi-w8q","Indonesia terlalu banyak kubu, yg menghalalkan segala cara untuk saling sikut dan saling memanfaatkan keadaan yang tidak kondusif. Pemerintah juga kurang terbuka dan kurang komunikasi dengan setiap kebijakan yang diputuskan ❤ semangat Indonesia","0","0","2026-06-14T08:58:12Z","2026-06-14T08:58:12Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugz6RpbxwOteqc53DUt4AaABAg","","@unlisted4571","Sangat mencerahkan ❤","0","0","2026-06-14T08:51:36Z","2026-06-14T08:51:36Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzQPkp-GiX5hCZFzw94AaABAg","","@ecg8004","Bro, cuman 2 alasan, inkompeten dan KORUP!","0","0","2026-06-14T07:50:02Z","2026-06-14T07:50:02Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxvNmG2Z_7Iq9rY4gB4AaABAg","","@GameSpace-n8r","Buat yg udh ngeclipping di video ini terimakasih buat kalian 🎉🤭","0","0","2026-06-14T07:11:40Z","2026-06-14T07:11:40Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugw1ln59JJvKFjPU8VB4AaABAg","","@sssyawal","Presiden kita kalo dilengserkan bisa-bisa wakil presidennya yang naik…. Wah bisa jadi skenario terburuk itu…","0","0","2026-06-14T07:01:38Z","2026-06-14T07:01:38Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugy537WvTlALZWpvO9R4AaABAg","","@ikhsanalqusyairi1436","invest BOP?","0","0","2026-06-14T00:35:14Z","2026-06-14T00:35:14Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxJM-t1li2d15DdkFp4AaABAg","","@fransiskusthomas2564","Pengen dijajah negara lain ketimbang dijajah bangsa sendiri…

Ga terima duid tapi ini misi titipan","0","0","2026-06-13T19:02:28Z","2026-06-13T19:02:28Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugy4DlaGIvBQXFmgzRh4AaABAg","","@fazrymoh2975","Ayooo bangun indonesia, jgn mau jd antek asing utk berdemo...semangaatt utk berjuang","0","0","2026-06-13T16:16:25Z","2026-06-13T16:16:25Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxlXKAOAvI3Qa8Mew94AaABAg","","@amndaaimndr","20:34 YA ALLAH LINDUNGIN PAK PURBAYAAAAAAAAA","0","0","2026-06-13T15:44:02Z","2026-06-13T15:44:02Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgybZaWuPUK5cQILwlZ4AaABAg","","@koybonjorKoy","⁵❤","0","0","2026-06-13T14:28:48Z","2026-06-13T14:28:48Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugy3QO9aGfwW9SdA2A94AaABAg","","@iqxxxxxx","sebarin kee semua media sosial biar semua org tau, bahwasanya presiden kita bukan org yang menye menye semata","0","0","2026-06-13T13:42:54Z","2026-06-13T13:42:54Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugx7xb9cUi8KFk2CHLl4AaABAg","","@RirinAgustin-h6g","Kok qw jadi mikir mereka sengaja menghncur kan rupiah kita untuk melengser kan suharto terus habibi Naik tiba2 rupiah menguat sampai 5rb masuk akal Ga siih","0","1","2026-06-13T12:48:28Z","2026-06-13T12:48:28Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugx08j1nxSSFLINpDl14AaABAg","","@tidarsakti_2006","INI NAMANYA ANAK MUDA BENERAN... NGOMONG PAKAI DATA,, BUKAN  BAYARAN... 
BEDA DNG FERI AMSARI, ROCKY GERUNG, REFLY HARUN, TIYO, YG BACOOTANNYA SESUAI PESANAN.","0","0","2026-06-13T11:39:47Z","2026-06-13T11:39:47Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzogPkGA_WpPwbtpQx4AaABAg","","@hmrgiv","🇮🇩🤍","0","0","2026-06-13T08:32:38Z","2026-06-13T08:32:38Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzPSBduI9p4m7p1IC54AaABAg","","@rafliramadhan1046","Oke saya sbgai pendukung Abah Anies berupaya percaya dgn video ini kalo Presiden kt sedang memperjuangkan KEDAULATAN dan berdarah-darah. Bismillah pak tapi blunder hindari, sistem meritokrasi laksanakan, dan perbaiki hukum, gak masalah eksekutif membenahi pekerjaan yudikatif dibagian hukum guna kedepannya lebih baik. Asal lebih baik bukan intervensi kepentingan. Kt support semoga segera berbenah dan mendengarkan saran dr prof GEMA","1","0","2026-06-13T07:30:46Z","2026-06-13T07:30:46Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugw43DCdZy1aJvtLMW54AaABAg","","@rahmatbasri3769","Ayoo gaesss pleace melek lah jangan mau di adu domba terus.","0","0","2026-06-13T06:44:13Z","2026-06-13T06:44:13Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxB3ERkEE6_AYb6Ipd4AaABAg","","@MuriahMama","Ternyata benar antek antek asing itu juga masalah","0","0","2026-06-13T06:30:26Z","2026-06-13T06:30:26Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxvkbNcJmvYMG8qHUp4AaABAg","","@rahmatbasri3769","Salut keren respact 👏👏👏","0","0","2026-06-13T06:21:20Z","2026-06-13T06:21:20Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwQXUdLHjLs8we1r0V4AaABAg","","@buat.kebaikan","14:50 para realism atau apa itu tolong gatau serius nanya😢","0","0","2026-06-13T05:28:07Z","2026-06-13T05:28:07Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgyyT2Q1d4ihjZVuXKN4AaABAg","","@mubasirismail7970","Ya Allah berikan kepada Pimpinan negara ini yg baik kekuatan dan kesehatan khususnya kepada pak Prabowo semoga niat baik mu di Ijabah oleh Allah swt.","0","0","2026-06-13T04:41:04Z","2026-06-13T04:41:04Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwOQQVcqJoZoXJOEFR4AaABAg","","@Yoyoy4","kita doakan indonesia tercinta kita","0","0","2026-06-13T04:27:52Z","2026-06-13T04:27:52Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgyJ4mDNWu9JIFqDIid4AaABAg","","@sumarniwahab3064","Naiff","1","0","2026-06-13T04:00:23Z","2026-06-13T04:00:23Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzPYw5Q6VBtdrPxTS14AaABAg","","@mas_wok_","GO Viral","0","0","2026-06-13T03:48:00Z","2026-06-13T03:48:00Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzAGXMisi6qffwXNp94AaABAg","","@Omeshhh","izin repost pak","0","0","2026-06-13T00:46:04Z","2026-06-13T00:46:04Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugz95ZiRMA7ekqQbzxp4AaABAg","","@elalunaaaaaaaaa","Sellsingapur❤❤","0","0","2026-06-13T00:35:50Z","2026-06-13T00:35:50Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgyrSdvXuXQe_22TGB54AaABAg","","@afifakram5332","Jangan terulang lagi kebodohan orang Indonesia untuk diprovokasi asing..semua masuk akal,,","0","0","2026-06-13T00:06:20Z","2026-06-13T00:06:54Z","False","top_level","2026-06-16 07:16:21 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgycWEmDaRuzDcV3QI94AaABAg","","@ilyasmaulana4172","Ini video bagus, detail banget.
Gue paham apa tujuan dibuatnya video ini tapi..

Apapun yg di lakukan presiden adalah bentuk cinta kepada negara.
Dan bukan berarti tidak boleh di kritik.

Belakangan ini bikin kebijakan gak jelas mulu, semboyan nya efisiensi tp MBG gak mau di benerin.

99% masyarakat indonesia cuman pengen 1 :
 "" hukum m4ti bagi para koruptor, rampas aset nya ""
Itu saja.","1","0","2026-06-12T22:32:39Z","2026-06-12T22:32:39Z","False","top_level","2026-06-16 07:16:21 UTC"
